Team,Week,Day,Month,Date,Year,Court,Opponent,Rank,Rank2,WL,Score,OppScore
Duke,6,Wed,Nov,23,2016,0,William & Mary,,,W,88,67
Duke,7,Sat,Nov,26,2016,0,Appalachian State,,,W,93,58
Duke,8,Tue,Nov,29,2016,0,Michigan State,,,W,78,69
Duke,9,Sat,Dec,3,2016,0,Maine,,,W,94,55
Duke,10,Tue,Dec,6,2016,N,Florida ,21,,W,84,74
Duke,11,Sat,Dec,10,2016,@,Nevada-Las Vegas,,,W,94,45
Duke,12,Mon,Dec,19,2016,0,Tennessee State,,,W,65,55
Duke,13,Wed,Dec,21,2016,N,Elon,,,W,72,61
Duke,14,Sat,Dec,31,2016,@,Virginia Tech,,,L,75,89
Duke,15,Wed,Jan,4,2017,0,Georgia Tech,,,W,110,57
Duke,16,Sat,Jan,7,2017,0,Boston College,,,W,93,82
Duke,17,Tue,Jan,10,2017,@,Florida State ,9,,L,72,88
Duke,18,Sat,Jan,14,2017,@,Louisville ,14,,L,69,78
Duke,19,Sat,Jan,21,2017,0,Miami ,,,W,70,58
Duke,20,Mon,Jan,23,2017,0,North Carolina State,,,L,82,84
Duke,21,Sat,Jan,28,2017,@,Wake Forest,,,W,85,83
Duke,22,Mon,Jan,30,2017,@,Notre Dame ,20,,W,84,74
Duke,23,Sat,Feb,4,2017,0,Pittsburgh,,,W,72,64
Duke,24,Thu,Feb,9,2017,0,North Carolina ,8,,W,86,78
Duke,25,Sat,Feb,11,2017,0,Clemson,,,W,64,62
Duke,26,Wed,Feb,15,2017,@,Virginia ,14,,W,65,55
Duke,27,Sat,Feb,18,2017,0,Wake Forest,,,W,99,94
Duke,28,Wed,Feb,22,2017,@,Syracuse,,,L,75,78
Duke,29,Sat,Feb,25,2017,@,Miami ,,,L,50,55
Duke,30,Tue,Feb,28,2017,0,Florida State ,15,,W,75,70
Duke,31,Sat,Mar,4,2017,@,North Carolina ,5,,L,83,90
Duke,1,Fri,Nov,13,2015,0,Siena,,,W,92,74
Duke,2,Sat,Nov,14,2015,0,Bryant,,,W,113,75
Duke,3,Tue,Nov,17,2015,N,Kentucky ,2,,L,63,74
Duke,4,Fri,Nov,20,2015,N,Virginia Commonwealth,,,W,79,71
Duke,5,Sun,Nov,22,2015,N,Georgetown,,,W,86,84
Duke,6,Wed,Nov,25,2015,0,Yale,,,W,80,61
Duke,7,Sun,Nov,29,2015,0,Utah State,,,W,85,52
Duke,8,Wed,Dec,2,2015,0,Indiana,,,W,94,74
Duke,9,Sat,Dec,5,2015,0,Buffalo,,,W,82,59
Duke,10,Tue,Dec,15,2015,0,Georgia Southern,,,W,99,65
Duke,11,Sat,Dec,19,2015,N,Utah,,,L,75,77
Duke,12,Mon,Dec,28,2015,0,Elon,,,W,105,66
Duke,13,Wed,Dec,30,2015,0,Cal State Long Beach,,,W,103,81
Duke,14,Sat,Jan,2,2016,@,Boston College,,,W,81,64
Duke,15,Wed,Jan,6,2016,@,Wake Forest,,,W,91,75
Duke,16,Sat,Jan,9,2016,0,Virginia Tech,,,W,82,58
Duke,17,Wed,Jan,13,2016,@,Clemson,,,L,63,68
Duke,18,Sat,Jan,16,2016,0,Notre Dame,,,L,91,95
Duke,19,Mon,Jan,18,2016,0,Syracuse,,,L,62,64
Duke,20,Sat,Jan,23,2016,@,North Carolina State,,,W,88,78
Duke,21,Mon,Jan,25,2016,@,Miami ,,15,L,69,80
Duke,22,Tue,Feb,2,2016,@,Georgia Tech,,,W,80,71
Duke,23,Sat,Feb,6,2016,0,North Carolina State,,,W,88,80
Duke,24,Mon,Feb,8,2016,0,Louisville ,13,,W,72,65
Duke,25,Sat,Feb,13,2016,0,Virginia ,7,,W,63,62
Duke,26,Wed,Feb,17,2016,@,North Carolina ,5,,W,74,73
Duke,27,Sat,Feb,20,2016,@,Louisville ,18,,L,64,71
Duke,28,Thu,Feb,25,2016,0,Florida State,,,W,80,65
Duke,29,Sun,Feb,28,2016,@,Pittsburgh,,,L,62,76
Duke,30,Tue,Mar,1,2016,0,Wake Forest,,,W,79,71
Duke,31,Sat,Mar,5,2016,0,North Carolina ,8,,L,72,76
Duke,1,Fri,Nov,14,2014,0,Presbyterian,,,W,113,44
Duke,2,Sat,Nov,15,2014,0,Fairfield,,,W,109,59
Duke,3,Tue,Nov,18,2014,N,Michigan State ,19,,W,81,71
Duke,4,Fri,Nov,21,2014,N,Temple,,,W,74,54
Duke,5,Sat,Nov,22,2014,N,Stanford,,,W,70,59
Duke,6,Wed,Nov,26,2014,0,Furman,,,W,93,54
Duke,7,Sun,Nov,30,2014,0,Army,,,W,93,73
Duke,8,Wed,Dec,3,2014,@,Wisconsin ,2,,W,80,70
Duke,9,Mon,Dec,15,2014,0,Elon,,,W,75,62
Duke,10,Thu,Dec,18,2014,N,Connecticut,,,W,66,56
Duke,11,Mon,Dec,29,2014,0,Toledo,,,W,86,69
Duke,12,Wed,Dec,31,2014,0,Wofford,,,W,84,55
Duke,13,Sat,Jan,3,2015,0,Boston College,,,W,85,62
Duke,14,Wed,Jan,7,2015,@,Wake Forest,,,W,73,65
Duke,15,Sun,Jan,11,2015,@,North Carolina State,,,L,75,87
Duke,16,Tue,Jan,13,2015,0,Miami ,,,L,74,90
Duke,17,Sat,Jan,17,2015,@,Louisville ,6,,W,63,52
Duke,18,Mon,Jan,19,2015,0,Pittsburgh,,,W,79,65
Duke,19,Sun,Jan,25,2015,@,St. John's ,,,W,77,68
Duke,20,Wed,Jan,28,2015,@,Notre Dame ,8,,L,73,77
Duke,21,Sat,Jan,31,2015,@,Virginia ,2,,W,69,63
Duke,22,Wed,Feb,4,2015,0,Georgia Tech,,,W,72,66
Duke,23,Sat,Feb,7,2015,0,Notre Dame ,10,,W,90,60
Duke,24,Mon,Feb,9,2015,@,Florida State,,,W,73,70
Duke,25,Sat,Feb,14,2015,@,Syracuse,,,W,80,72
Duke,26,Wed,Feb,18,2015,0,North Carolina ,15,,W,92,90
Duke,27,Sat,Feb,21,2015,0,Clemson,,,W,78,56
Duke,28,Wed,Feb,25,2015,@,Virginia Tech,,,W,91,86
Duke,29,Sat,Feb,28,2015,0,Syracuse,,,W,73,54
Duke,30,Wed,Mar,4,2015,0,Wake Forest,,,W,94,51
Duke,31,Sat,Mar,7,2015,@,North Carolina ,19,,W,84,77
Duke,1,Fri,Nov,8,2013,0,Davidson,,,W,111,77
Duke,2,Tue,Nov,12,2013,N,Kansas ,5,,L,83,94
Duke,3,Fri,Nov,15,2013,0,Florida Atlantic,,,W,97,64
Duke,4,Mon,Nov,18,2013,0,North Carolina-Asheville,,,W,91,55
Duke,5,Tue,Nov,19,2013,0,East Carolina,,,W,83,74
Duke,6,Sun,Nov,24,2013,0,Vermont,,,W,91,90
Duke,7,Wed,Nov,27,2013,N,Alabama,,,W,74,64
Duke,8,Fri,Nov,29,2013,N,Arizona ,4,,L,66,72
Duke,9,Tue,Dec,3,2013,0,Michigan ,22,,W,79,69
Duke,10,Mon,Dec,16,2013,0,Gardner-Webb,,,W,85,66
Duke,11,Thu,Dec,19,2013,N,UCLA,,,W,80,63
Duke,12,Sat,Dec,28,2013,0,Eastern Michigan,,,W,82,59
Duke,13,Tue,Dec,31,2013,N,Elon,,,W,86,48
Duke,14,Sat,Jan,4,2014,@,Notre Dame,,,L,77,79
Duke,15,Tue,Jan,7,2014,0,Georgia Tech,,,W,79,57
Duke,16,Sat,Jan,11,2014,@,Clemson,,,L,59,72
Duke,17,Mon,Jan,13,2014,0,Virginia,,,W,69,65
Duke,18,Sat,Jan,18,2014,0,North Carolina State,,,W,95,60
Duke,19,Wed,Jan,22,2014,@,Miami ,,,W,67,46
Duke,20,Sat,Jan,25,2014,0,Florida State,,,W,78,56
Duke,21,Mon,Jan,27,2014,@,Pittsburgh ,18,,W,80,65
Duke,22,Sat,Feb,1,2014,@,Syracuse ,2,,L,89,91
Duke,23,Tue,Feb,4,2014,0,Wake Forest,,,W,83,63
Duke,24,Sat,Feb,8,2014,@,Boston College,,,W,89,68
Duke,25,Sat,Feb,15,2014,0,Maryland,,,W,69,67
Duke,26,Tue,Feb,18,2014,@,Georgia Tech,,,W,68,51
Duke,27,Thu,Feb,20,2014,@,North Carolina,,,L,66,74
Duke,28,Sat,Feb,22,2014,0,Syracuse ,1,,W,66,60
Duke,29,Tue,Feb,25,2014,0,Virginia Tech,,,W,66,48
Duke,30,Wed,Mar,5,2014,@,Wake Forest,,,L,72,82
Duke,31,Sat,Mar,8,2014,0,North Carolina ,14,,W,93,81
Duke,1,Fri,Nov,9,2012,0,Georgia State,,,W,74,55
Duke,2,Tue,Nov,13,2012,N,Kentucky ,3,,W,75,68
Duke,3,Sun,Nov,18,2012,0,Florida Gulf Coast,,,W,88,67
Duke,4,Thu,Nov,22,2012,N,Minnesota,,,W,89,71
Duke,5,Fri,Nov,23,2012,N,Virginia Commonwealth,,,W,67,58
Duke,6,Sat,Nov,24,2012,N,Louisville ,2,,W,76,71
Duke,7,Wed,Nov,28,2012,0,Ohio State ,4,,W,73,68
Duke,8,Sat,Dec,1,2012,0,Delaware,,,W,88,50
Duke,9,Sat,Dec,8,2012,N,Temple,,,W,90,67
Duke,10,Wed,Dec,19,2012,0,Cornell,,,W,88,47
Duke,11,Thu,Dec,20,2012,0,Elon,,,W,76,54
Duke,12,Sat,Dec,29,2012,0,Santa Clara,,,W,90,77
Duke,13,Wed,Jan,2,2013,N,Davidson,,,W,67,50
Duke,14,Sat,Jan,5,2013,0,Wake Forest,,,W,80,62
Duke,15,Tue,Jan,8,2013,0,Clemson,,,W,68,40
Duke,16,Sat,Jan,12,2013,@,North Carolina State ,20,,L,76,84
Duke,17,Thu,Jan,17,2013,0,Georgia Tech,,,W,73,57
Duke,18,Wed,Jan,23,2013,@,Miami ,,25,L,63,90
Duke,19,Sat,Jan,26,2013,0,Maryland,,,W,84,64
Duke,20,Wed,Jan,30,2013,@,Wake Forest,,,W,75,70
Duke,21,Sat,Feb,2,2013,@,Florida State,,,W,79,60
Duke,22,Thu,Feb,7,2013,0,North Carolina State,,,W,98,85
Duke,23,Sun,Feb,10,2013,@,Boston College,,,W,62,61
Duke,24,Wed,Feb,13,2013,0,North Carolina,,,W,73,68
Duke,25,Sat,Feb,16,2013,@,Maryland,,,L,81,83
Duke,26,Thu,Feb,21,2013,@,Virginia Tech,,,W,88,56
Duke,27,Sun,Feb,24,2013,0,Boston College,,,W,89,68
Duke,28,Thu,Feb,28,2013,@,Virginia,,,L,68,73
Duke,29,Sat,Mar,2,2013,0,Miami ,,5,W,79,76
Duke,30,Tue,Mar,5,2013,0,Virginia Tech,,,W,85,57
Duke,31,Sat,Mar,9,2013,@,North Carolina,,,W,69,53
Duke,1,Fri,Nov,11,2011,0,Belmont,,,W,77,76
Duke,2,Sat,Nov,12,2011,0,Presbyterian,,,W,96,55
Duke,3,Tue,Nov,15,2011,N,Michigan State,,,W,74,69
Duke,4,Fri,Nov,18,2011,0,Davidson,,,W,82,69
Duke,5,Mon,Nov,21,2011,N,Tennessee,,,W,77,67
Duke,6,Tue,Nov,22,2011,N,Michigan ,15,,W,82,75
Duke,7,Wed,Nov,23,2011,N,Kansas ,14,,W,68,61
Duke,8,Tue,Nov,29,2011,@,Ohio State ,2,,L,63,85
Duke,9,Wed,Dec,7,2011,0,Colorado State,,,W,87,64
Duke,10,Sat,Dec,10,2011,N,Washington,,,W,86,80
Duke,11,Mon,Dec,19,2011,0,North Carolina-Greensboro,,,W,90,63
Duke,12,Fri,Dec,30,2011,0,Western Michigan,,,W,110,70
Duke,13,Sun,Jan,1,2012,0,Pennsylvania,,,W,85,55
Duke,14,Wed,Jan,4,2012,N,Temple,,,L,73,78
Duke,15,Sat,Jan,7,2012,@,Georgia Tech,,,W,81,74
Duke,16,Thu,Jan,12,2012,0,Virginia ,16,,W,61,58
Duke,17,Sun,Jan,15,2012,@,Clemson,,,W,73,66
Duke,18,Thu,Jan,19,2012,0,Wake Forest,,,W,91,73
Duke,19,Sat,Jan,21,2012,0,Florida State,,,L,73,76
Duke,20,Wed,Jan,25,2012,@,Maryland,,,W,74,61
Duke,21,Sat,Jan,28,2012,0,St. John's ,,,W,83,76
Duke,22,Thu,Feb,2,2012,@,Virginia Tech,,,W,75,60
Duke,23,Sun,Feb,5,2012,0,Miami ,,,L,74,78
Duke,24,Wed,Feb,8,2012,@,North Carolina ,5,,W,85,84
Duke,25,Sat,Feb,11,2012,0,Maryland,,,W,73,55
Duke,26,Thu,Feb,16,2012,0,North Carolina State,,,W,78,73
Duke,27,Sun,Feb,19,2012,@,Boston College,,,W,75,50
Duke,28,Thu,Feb,23,2012,@,Florida State ,15,,W,74,66
Duke,29,Sat,Feb,25,2012,0,Virginia Tech,,,W,70,65
Duke,30,Tue,Feb,28,2012,@,Wake Forest,,,W,79,71
Duke,31,Sat,Mar,3,2012,0,North Carolina ,6,,L,70,88
Duke,1,Sun,Nov,14,2010,0,Princeton,,,W,97,60
Duke,2,Tue,Nov,16,2010,0,Miami ,,,W,79,45
Duke,3,Fri,Nov,19,2010,0,Colgate,,,W,110,58
Duke,4,Mon,Nov,22,2010,N,Marquette,,,W,82,77
Duke,5,Tue,Nov,23,2010,N,Kansas State ,4,,W,82,68
Duke,6,Sat,Nov,27,2010,N,Oregon,,,W,98,71
Duke,7,Wed,Dec,1,2010,0,Michigan State ,6,,W,84,79
Duke,8,Sat,Dec,4,2010,N,Butler,,,W,82,70
Duke,9,Wed,Dec,8,2010,0,Bradley,,,W,83,48
Duke,10,Sat,Dec,11,2010,0,Saint Louis,,,W,84,47
Duke,11,Mon,Dec,20,2010,0,Elon,,,W,98,72
Duke,12,Wed,Dec,29,2010,@,North Carolina-Greensboro,,,W,108,62
Duke,13,Sun,Jan,2,2011,0,Miami ,,,W,74,63
Duke,14,Wed,Jan,5,2011,0,Alabama-Birmingham,,,W,85,64
Duke,15,Sun,Jan,9,2011,0,Maryland,,,W,71,64
Duke,16,Wed,Jan,12,2011,@,Florida State,,,L,61,66
Duke,17,Sat,Jan,15,2011,0,Virginia,,,W,76,60
Duke,18,Wed,Jan,19,2011,@,North Carolina State,,,W,92,78
Duke,19,Sat,Jan,22,2011,@,Wake Forest,,,W,83,59
Duke,20,Thu,Jan,27,2011,0,Boston College,,,W,84,68
Duke,21,Sun,Jan,30,2011,@,St. John's ,,,L,78,93
Duke,22,Wed,Feb,2,2011,@,Maryland,,,W,80,62
Duke,23,Sat,Feb,5,2011,0,North Carolina State,,,W,76,52
Duke,24,Wed,Feb,9,2011,0,North Carolina ,20,,W,79,73
Duke,25,Sun,Feb,13,2011,@,Miami ,,,W,81,71
Duke,26,Wed,Feb,16,2011,@,Virginia,,,W,56,41
Duke,27,Sun,Feb,20,2011,0,Georgia Tech,,,W,79,57
Duke,28,Wed,Feb,23,2011,0,Temple ,24,,W,78,61
Duke,29,Sat,Feb,26,2011,@,Virginia Tech,,,L,60,64
Duke,30,Wed,Mar,2,2011,0,Clemson,,,W,70,59
Duke,31,Sat,Mar,5,2011,@,North Carolina ,13,,L,67,81
Duke,1,Fri,Nov,13,2009,0,North Carolina-Greensboro,,,W,96,62
Duke,2,Mon,Nov,16,2009,0,Coastal Carolina,,,W,74,49
Duke,3,Tue,Nov,17,2009,0,Charlotte,,,W,101,59
Duke,4,Sat,Nov,21,2009,0,Radford,,,W,104,67
Duke,5,Wed,Nov,25,2009,N,Arizona State,,,W,64,53
Duke,6,Fri,Nov,27,2009,N,Connecticut ,13,,W,68,59
Duke,7,Wed,Dec,2,2009,@,Wisconsin,,,L,69,73
Duke,8,Sat,Dec,5,2009,0,St. John's ,,,W,80,71
Duke,9,Tue,Dec,15,2009,0,Gardner-Webb,,,W,113,68
Duke,10,Sat,Dec,19,2009,N,Gonzaga ,15,,W,76,41
Duke,11,Tue,Dec,29,2009,0,Cal State Long Beach,,,W,84,63
Duke,12,Thu,Dec,31,2009,0,Pennsylvania,,,W,114,55
Duke,13,Sun,Jan,3,2010,0,Clemson ,21,,W,74,53
Duke,14,Wed,Jan,6,2010,N,Iowa State,,,W,86,65
Duke,15,Sat,Jan,9,2010,@,Georgia Tech ,20,,L,67,71
Duke,16,Wed,Jan,13,2010,0,Boston College,,,W,79,59
Duke,17,Sun,Jan,17,2010,0,Wake Forest,,,W,90,70
Duke,18,Wed,Jan,20,2010,@,North Carolina State,,,L,74,88
Duke,19,Sat,Jan,23,2010,@,Clemson ,17,,W,60,47
Duke,20,Wed,Jan,27,2010,0,Florida State,,,W,70,56
Duke,21,Sat,Jan,30,2010,@,Georgetown ,7,,L,77,89
Duke,22,Thu,Feb,4,2010,0,Georgia Tech ,21,,W,86,67
Duke,23,Sat,Feb,6,2010,@,Boston College,,,W,66,63
Duke,24,Wed,Feb,10,2010,@,North Carolina,,,W,64,54
Duke,25,Sat,Feb,13,2010,0,Maryland,,,W,77,56
Duke,26,Wed,Feb,17,2010,@,Miami ,,,W,81,74
Duke,27,Sun,Feb,21,2010,0,Virginia Tech,,,W,67,55
Duke,28,Thu,Feb,25,2010,0,Tulsa,,,W,70,52
Duke,29,Sun,Feb,28,2010,@,Virginia,,,W,67,49
Duke,30,Wed,Mar,3,2010,@,Maryland ,22,,L,72,79
Duke,31,Sat,Mar,6,2010,0,North Carolina,,,W,82,50
Michigan St,1,Tue,Nov,6,2018,N,Kansas ,1,,L,87,92
Michigan St,2,Sun,Nov,11,2018,0,Florida Gulf Coast,,,W,106,82
Michigan St,3,Wed,Nov,14,2018,0,Louisiana-Monroe,,,W,80,59
Michigan St,4,Sun,Nov,18,2018,0,Tennessee Tech,,,W,101,33
Michigan St,5,Thu,Nov,22,2018,N,UCLA ,17,,W,87,67
Michigan St,6,Fri,Nov,23,2018,N,Texas,,,W,78,68
Michigan St,7,Tue,Nov,27,2018,@,Louisville,,,L,78,82
Michigan St,8,Fri,Nov,30,2018,@,Rutgers,,,W,78,67
Michigan St,9,Mon,Dec,3,2018,0,Iowa ,18,,W,90,68
Michigan St,10,Sat,Dec,8,2018,@,Florida,,,W,63,59
Michigan St,11,Sun,Dec,16,2018,0,Green Bay,,,W,104,83
Michigan St,12,Fri,Dec,21,2018,0,Oakland,,,W,99,69
Michigan St,13,Sat,Dec,29,2018,0,Northern Illinois,,,W,88,60
Michigan St,14,Wed,Jan,2,2019,0,Northwestern,,,W,81,55
Michigan St,15,Sat,Jan,5,2019,@,Ohio State ,14,,W,86,77
Michigan St,16,Tue,Jan,8,2019,0,Purdue,,,W,77,59
Michigan St,17,Sun,Jan,13,2019,@,Penn State,,,W,71,56
Michigan St,18,Thu,Jan,17,2019,@,Nebraska,,,W,70,64
Michigan St,19,Mon,Jan,21,2019,0,Maryland ,13,,W,69,55
Michigan St,20,Thu,Jan,24,2019,@,Iowa ,19,,W,82,67
Michigan St,21,Sun,Jan,27,2019,@,Purdue,,,L,63,73
Michigan St,22,Sat,Feb,2,2019,0,Indiana,,,L,75,79
Michigan St,23,Tue,Feb,5,2019,@,Illinois,,,L,74,79
Michigan St,24,Sat,Feb,9,2019,0,Minnesota,,,W,79,55
Michigan St,25,Tue,Feb,12,2019,@,Wisconsin ,20,,W,67,59
Michigan St,26,Sun,Feb,17,2019,0,Ohio State,,,W,62,44
Michigan St,27,Wed,Feb,20,2019,0,Rutgers,,,W,71,60
Michigan St,28,Sun,Feb,24,2019,@,Michigan ,7,,W,77,70
Michigan St,29,Sat,Mar,2,2019,@,Indiana,,,L,62,63
Michigan St,30,Tue,Mar,5,2019,0,Nebraska,,,W,91,76
Michigan St,31,Sat,Mar,9,2019,0,Michigan ,7,,W,75,63
Michigan St,1,Fri,Nov,10,2017,0,North Florida,,,W,98,66
Michigan St,2,Tue,Nov,14,2017,N,Duke ,1,,L,81,88
Michigan St,3,Sun,Nov,19,2017,0,Stony Brook,,,W,93,71
Michigan St,4,Thu,Nov,23,2017,N,DePaul,,,W,73,51
Michigan St,5,Sat,Nov,25,2017,N,Connecticut,,,W,77,57
Michigan St,6,Sun,Nov,26,2017,N,North Carolina ,9,,W,63,45
Michigan St,7,Thu,Nov,30,2017,0,Notre Dame ,5,,W,81,63
Michigan St,8,Sun,Dec,3,2017,0,Nebraska,,,W,86,57
Michigan St,9,Tue,Dec,5,2017,@,Rutgers,,,W,62,52
Michigan St,10,Sat,Dec,9,2017,0,Southern Utah,,,W,88,63
Michigan St,11,Sat,Dec,16,2017,N,Oakland,,,W,86,73
Michigan St,12,Mon,Dec,18,2017,0,Houston Baptist,,,W,107,62
Michigan St,13,Thu,Dec,21,2017,0,Cal State Long Beach,,,W,102,60
Michigan St,14,Fri,Dec,29,2017,0,Cleveland State,,,W,111,61
Michigan St,15,Sun,Dec,31,2017,0,Savannah State,,,W,108,52
Michigan St,16,Thu,Jan,4,2018,0,Maryland,,,W,91,61
Michigan St,17,Sun,Jan,7,2018,@,Ohio State,,,L,64,80
Michigan St,18,Wed,Jan,10,2018,0,Rutgers,,,W,76,72
Michigan St,19,Sat,Jan,13,2018,0,Michigan,,,L,72,82
Michigan St,20,Fri,Jan,19,2018,0,Indiana,,,W,85,57
Michigan St,21,Mon,Jan,22,2018,@,Illinois,,,W,87,74
Michigan St,22,Fri,Jan,26,2018,0,Wisconsin,,,W,76,61
Michigan St,23,Sun,Jan,28,2018,@,Maryland,,,W,74,68
Michigan St,24,Wed,Jan,31,2018,0,Penn State,,,W,76,68
Michigan St,25,Sat,Feb,3,2018,@,Indiana,,,W,63,60
Michigan St,26,Tue,Feb,6,2018,@,Iowa,,,W,96,93
Michigan St,27,Sat,Feb,10,2018,0,Purdue ,3,,W,68,65
Michigan St,28,Tue,Feb,13,2018,@,Minnesota,,,W,87,57
Michigan St,29,Sat,Feb,17,2018,@,Northwestern,,,W,65,60
Michigan St,30,Tue,Feb,20,2018,0,Illinois,,,W,81,61
Michigan St,31,Sun,Feb,25,2018,@,Wisconsin,,,W,68,63
Michigan St,1,Fri,Nov,11,2016,N,Arizona ,10,,L,63,65
Michigan St,2,Tue,Nov,15,2016,N,Kentucky ,2,,L,48,69
Michigan St,3,Fri,Nov,18,2016,0,Mississippi Valley State,,,W,100,53
Michigan St,4,Sun,Nov,20,2016,0,Florida Gulf Coast,,,W,78,77
Michigan St,5,Wed,Nov,23,2016,N,St. John's ,,,W,73,62
Michigan St,6,Thu,Nov,24,2016,N,Baylor ,20,,L,58,73
Michigan St,7,Fri,Nov,25,2016,N,Wichita State,,,W,77,72
Michigan St,8,Tue,Nov,29,2016,@,Duke ,5,,L,69,78
Michigan St,9,Sat,Dec,3,2016,0,Oral Roberts,,,W,80,76
Michigan St,10,Tue,Dec,6,2016,0,Youngstown State,,,W,77,57
Michigan St,11,Sat,Dec,10,2016,0,Tennessee Tech,,,W,71,63
Michigan St,12,Sun,Dec,18,2016,0,Northeastern,,,L,73,81
Michigan St,13,Wed,Dec,21,2016,0,Oakland,,,W,77,65
Michigan St,14,Tue,Dec,27,2016,@,Minnesota,,,W,75,74
Michigan St,15,Fri,Dec,30,2016,0,Northwestern,,,W,61,52
Michigan St,16,Wed,Jan,4,2017,0,Rutgers,,,W,93,65
Michigan St,17,Sat,Jan,7,2017,N,Penn State,,,L,63,72
Michigan St,18,Wed,Jan,11,2017,0,Minnesota ,24,,W,65,47
Michigan St,19,Sun,Jan,15,2017,@,Ohio State,,,L,67,72
Michigan St,20,Sat,Jan,21,2017,@,Indiana,,,L,75,82
Michigan St,21,Tue,Jan,24,2017,0,Purdue ,20,,L,73,84
Michigan St,22,Sun,Jan,29,2017,0,Michigan,,,W,70,62
Michigan St,23,Thu,Feb,2,2017,@,Nebraska,,,W,72,61
Michigan St,24,Tue,Feb,7,2017,@,Michigan,,,L,57,86
Michigan St,25,Sat,Feb,11,2017,0,Iowa,,,W,77,66
Michigan St,26,Tue,Feb,14,2017,0,Ohio State,,,W,74,66
Michigan St,27,Sat,Feb,18,2017,@,Purdue ,16,,L,63,80
Michigan St,28,Thu,Feb,23,2017,0,Nebraska,,,W,88,72
Michigan St,29,Sun,Feb,26,2017,0,Wisconsin ,16,,W,84,74
Michigan St,30,Wed,Mar,1,2017,@,Illinois,,,L,70,73
Michigan St,31,Sat,Mar,4,2017,@,Maryland,,,L,60,63
Michigan St,1,Fri,Nov,13,2015,0,Florida Atlantic,,,W,82,55
Michigan St,2,Tue,Nov,17,2015,N,Kansas ,4,,W,79,73
Michigan St,3,Fri,Nov,20,2015,0,Arkansas-Pine Bluff,,,W,92,46
Michigan St,4,Mon,Nov,23,2015,0,Eastern Michigan,,,W,89,65
Michigan St,5,Thu,Nov,26,2015,N,Boston College,,,W,99,68
Michigan St,6,Fri,Nov,27,2015,N,Boise State,,,W,77,67
Michigan St,7,Sun,Nov,29,2015,N,Providence,,,W,77,64
Michigan St,8,Wed,Dec,2,2015,0,Louisville ,24,,W,71,67
Michigan St,9,Sat,Dec,5,2015,0,Binghamton,,,W,76,33
Michigan St,10,Wed,Dec,9,2015,0,Maryland-Eastern Shore,,,W,78,35
Michigan St,11,Sat,Dec,12,2015,0,Florida,,,W,58,52
Michigan St,12,Sat,Dec,19,2015,@,Northeastern,,,W,78,58
Michigan St,13,Tue,Dec,22,2015,N,Oakland,,,W,99,93
Michigan St,14,Tue,Dec,29,2015,@,Iowa,,,L,70,83
Michigan St,15,Sat,Jan,2,2016,@,Minnesota,,,W,69,61
Michigan St,16,Thu,Jan,7,2016,0,Illinois,,,W,79,54
Michigan St,17,Sun,Jan,10,2016,@,Penn State,,,W,92,65
Michigan St,18,Thu,Jan,14,2016,0,Iowa ,16,,L,59,76
Michigan St,19,Sun,Jan,17,2016,@,Wisconsin,,,L,76,77
Michigan St,20,Wed,Jan,20,2016,0,Nebraska,,,L,71,72
Michigan St,21,Sat,Jan,23,2016,0,Maryland ,7,,W,74,65
Michigan St,22,Thu,Jan,28,2016,@,Northwestern,,,W,76,45
Michigan St,23,Sun,Jan,31,2016,0,Rutgers,,,W,96,62
Michigan St,24,Sat,Feb,6,2016,@,Michigan,,,W,89,73
Michigan St,25,Tue,Feb,9,2016,@,Purdue ,18,,L,81,82
Michigan St,26,Sun,Feb,14,2016,0,Indiana,,,W,88,69
Michigan St,27,Thu,Feb,18,2016,0,Wisconsin,,,W,69,57
Michigan St,28,Tue,Feb,23,2016,@,Ohio State,,,W,81,62
Michigan St,29,Sun,Feb,28,2016,0,Penn State,,,W,88,57
Michigan St,30,Wed,Mar,2,2016,@,Rutgers,,,W,97,66
Michigan St,31,Sat,Mar,5,2016,0,Ohio State,,,W,91,76
Michigan St,1,Fri,Nov,14,2014,@,Navy,,,W,64,59
Michigan St,2,Tue,Nov,18,2014,N,Duke ,4,,L,71,81
Michigan St,3,Fri,Nov,21,2014,0,Loyola ,,,W,87,52
Michigan St,4,Mon,Nov,24,2014,0,Santa Clara,,,W,79,52
Michigan St,5,Thu,Nov,27,2014,N,Rider,,,W,77,45
Michigan St,6,Fri,Nov,28,2014,N,Marquette,,,W,79,68
Michigan St,7,Sun,Nov,30,2014,N,Kansas ,11,,L,56,61
Michigan St,8,Wed,Dec,3,2014,@,Notre Dame,,,L,78,79
Michigan St,9,Sat,Dec,6,2014,0,Arkansas-Pine Bluff,,,W,85,52
Michigan St,10,Sun,Dec,14,2014,0,Oakland,,,W,87,61
Michigan St,11,Wed,Dec,17,2014,0,Eastern Michigan,,,W,66,46
Michigan St,12,Sat,Dec,20,2014,0,Texas Southern,,,L,64,71
Michigan St,13,Mon,Dec,22,2014,0,Citadel,,,W,82,56
Michigan St,14,Tue,Dec,30,2014,0,Maryland ,12,,L,66,68
Michigan St,15,Mon,Jan,5,2015,0,Indiana,,,W,70,50
Michigan St,16,Thu,Jan,8,2015,@,Iowa,,,W,75,61
Michigan St,17,Sun,Jan,11,2015,0,Northwestern,,,W,84,77
